Material_Hardness_HB,Tool_Diameter_mm,Number_of_Flutes,Tool_Wear_VB_mm,Cutting_Temperature_C,Rake_Angle_deg,Cutting_Speed_vc_mpm,Spindle_Speed_RPM,Feed_Rate_mm_rev,Axial_Depth_ap_mm,Radial_Depth_ae_mm,Feed_Speed_vf_mmpm,Coolant_Flow_Rate_Lpm,Material_Removal_Rate_cm3_min,Speed_x_Feed,Depth_Ratio,MRR_per_Flute,Wear_to_Diameter_Ratio,Wear_x_Temperature,Wear_Friction_Index,Operation_Type_CNC Milling,Operation_Type_CNC Turning,Workpiece_Material_AISI 1045 Steel,Workpiece_Material_AISI 304 Stainless Steel,Workpiece_Material_Al 6061-T6 Aluminum,Workpiece_Material_Inconel 718 Superalloy,Workpiece_Material_Ti-6Al-4V Titanium,Tool_Coating_AlCrN,Tool_Coating_TiAlN,Tool_Coating_TiCN,Tool_Coating_Uncoated Carbide,Coolant_Condition_Cryogenic (LN2),Coolant_Condition_Dry,Coolant_Condition_Flood Coolant,Coolant_Condition_MQL (Min Lubrication),Power_Consumption_kW,Carbon_Emission_Rate_kgCO2e_hr
-0.17583247417227893,-0.963661706928164,0.1757664997072328,-1.193971162219978,-0.8090682629370219,1.268459265573189,0.14292012554357528,1.3833536707331182,-0.8157117597769316,0.2053386598488053,0.3901442274429639,0.5287934470407331,1.1532469184696335,-0.31193631055321674,-0.46533821066273867,-0.6297051475372736,-0.464122009323844,-0.6102510337421336,-0.6539836599531389,-1.065085858465162,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.552,4.564
-0.24744586791933113,0.27420302400281266,-0.9960101650076532,0.32270050510137205,-0.35569334210659914,1.3119723719143752,-0.3481933374621662,-0.6401994431185085,0.5159647761945515,-1.6502361306436522,-0.7071438666431853,-0.6528971789941289,0.618920136393344,-0.5839322926104824,0.029799616397283384,-0.3875781362181724,-0.39176685282074536,-0.3904519376423131,-0.22099547905659345,0.11040695695019247,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.212,2.5353
-0.18993814263760722,-1.02877821039639,-0.4101218326502102,-0.8488602439073357,-0.6422011045758247,0.5287364577730226,0.7779663348863037,3.1644344483859976,-0.8926237709304001,0.356045241817736,-0.05159816148060652,0.6533579754793306,1.6969205247221848,-0.4599689637782193,-0.2895273470379549,-0.5969463941960769,-0.45205113357318166,0.050666586651512434,-0.5806985282427659,-0.524275548149873,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.151,7.7049
-0.15630154860490092,-0.833428699991712,0.1757664997072328,-0.5491586569516196,-0.4488870758328528,0.44171024509065,-0.7186023935974087,-0.07420371156281093,-1.3189360613239112,1.9478835138645652,0.697596930133769,-0.5124160719217106,-1.00664836826149,-0.5973056970779683,-0.9923122780335578,-0.6136477678049129,-0.5592543429112351,-0.09352815570343356,-0.48103959673415525,-0.7205294636622112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.897,1.9957
-0.09445361764153773,-0.41017142744824286,0.7616548320646758,-0.16772027355343574,0.4062283998445282,-0.8419263919743447,-0.0017385064017391213,-0.25369822974439804,-0.9354747485730469,1.0153865379318074,1.0757284150523456,-0.31761098994690384,-1.0253420166140133,-0.43775004755079233,-0.5974761479538621,-0.6369839440222198,-0.538625669553759,-0.281949417102564,-0.1153454465574528,0.013393753599605361,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.733,2.321
-0.17583247417227893,0.008853272369791478,-0.9960101650076532,-1.0123338367922716,0.9515376796211202,0.09360539436115987,0.6946968858167069,-0.3133027887129733,2.0871672897582654,0.59152427614419,-0.6824062928634653,-0.35002083484620566,-1.0253420166140133,2.8122816211655217,2.302663131801868,0.24509593264021784,3.0047757011730916,-0.6826965573967148,-0.4808737039060947,-0.7722998396505785,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.402,6.8957
-1.331412236908804,2.1674653623414843,-0.9960101650076532,-0.21312960491036245,-0.536413623048726,1.1814330528908166,2.692956267598937,-0.5320385222487418,-0.7300098044916382,-0.46342179763832386,-0.7265805317558223,-0.6951107136316536,-1.015216290423063,0.3755043411040657,0.6568490736064904,1.186888490275149,0.567762622355591,-0.6548017988586785,-0.42360907959128447,0.1645850443722973,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.787,2.4259
2.0604585032924896,1.6126727527921982,-0.9960101650076532,2.774804398375412,3.806540306072699,0.6810323299671743,-1.4235410172276943,-0.8658983260664939,0.9422770665880627,0.7799075036053534,-0.7000759884204081,-0.7405536990064754,-1.0253420166140133,-0.3944476928337437,-0.8294391717183751,0.6850195502326135,-0.20226391725547055,-0.26996033644676853,5.154643119368726,0.599751458778586,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.01,2.5293
-1.3368374940108534,-0.963661706928164,0.7616548320646758,-0.394766930338069,-0.7807323303851206,-0.6243608602684134,0.1226990264544454,1.359400436755093,0.1303059774107307,0.03579375513375869,-0.2583335994968376,2.423962010965562,-1.019889702511194,-0.32444058391275293,0.16969228652565624,-0.5781514173845851,-0.5102955625001576,0.44722260638838796,-0.5265384697102319,-0.7093966212160054,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.949,3.4487
-0.1606417542865405,-0.8985452034599379,0.7616548320646758,0.9311855452841893,-0.4810011327250077,0.33292747923768434,-0.20021637130735329,0.592061371528808,-0.6728751676347758,0.9588715696934584,0.8424884337007003,0.5212965078291508,-0.625765283078829,0.11731632906826094,-0.5172181647002463,-0.632300477618269,-0.39984564742158063,1.6080461975629645,-0.13087301526392134,0.8551036343085188,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.387,6.1588
2.000780675169946,-0.5192415707575214,-0.9960101650076532,0.2772911737444454,0.08949564265327435,-0.9507091578273102,-1.3517820399472944,-0.7393546907484749,-1.251912737318746,-1.122763093752395,-0.7354153795342938,-0.7549708897979797,-1.0253420166140133,-0.7856968738479315,-1.1147545433935886,1.42387589245807,-0.5935509581393072,0.010601794168888512,-0.03803938868123109,-0.38053979906350766,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.037,1.0511
-1.3053710028189667,-0.5729626861188079,1.3475431644221187,-0.2040477386389771,-0.9022619966632754,-1.3423271148979867,2.024830414105273,0.8812332297854889,-1.4672663685484577,0.6951350512478297,1.3708123308532907,-0.07707457878144543,0.19130293032937468,-0.2045565639903834,-0.6141770400778033,-0.6453385744474354,-0.5115194735954339,-0.18004713203656783,-0.5335470467128668,0.00027093640007628807,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.481,4.5507
1.7403683342715741,-0.1822636653094518,0.7616548320646758,-0.1313928084678944,0.33885184911000704,0.37644058557887067,-0.8456323750547639,-0.655085109195292,-1.164013296000496,0.9211949242012257,1.2064841621737223,-0.6302333550698841,-1.0253420166140133,-0.697844540726616,-0.9663609417378313,-0.6404814805779313,-0.6036555849654278,-0.37592082714511066,-0.11965866008702734,-0.005137809020949835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.381,1.2046
-0.10313402900481661,0.7980652944046909,-0.9960101650076532,0.2591274412016747,1.268900124202416,0.289414372896498,0.17548127997427704,-0.6385901819210185,2.431073853915917,0.31836859632550335,-0.6753384146406881,-0.5532455562432509,0.42497353473591537,1.995060069550183,1.8136308063149993,0.07161411450124144,2.1874750697719803,-0.4986961101855095,0.4666618918883514,0.6194273947038713,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.974,8.5957
-0.3353350329725316,1.2945786333499143,-0.9960101650076532,1.031086074269428,0.1820596889894858,-1.1682746895332417,-0.02558903353250794,-0.7233549207657369,1.5191171502390761,-0.12433198820822997,-0.6912411406419366,-0.64984073454633,-0.5883779863737824,0.8237937556383799,0.9347326033860305,0.11739167152626635,1.0160954163514426,-0.44585288867311745,0.3224409868992824,0.9955149297346321,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.878,6.8693
-0.2409355593968719,-0.5443114245927885,-0.9960101650076532,-0.8216146450931797,0.2664377992551479,1.3989985845967479,-0.5644035507997869,-0.3736191362881307,0.7939467593635161,0.892937440082051,-0.7018429579761024,-0.5158761977116716,-1.0253420166140133,0.53304136354181,-0.03279511039891617,0.7933721827968183,0.7253148891220746,-0.5178444843453389,-0.4522311221926668,-0.8600687877202325,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.308,4.0051
-0.21380927388662482,2.2371400210524857,-0.9960101650076532,-0.803450912550409,0.5227205670023451,-1.4946229870921388,0.8711907865843954,-0.7031153664742269,0.5621119828866324,1.2226080881390866,-0.705376897087491,-0.6770027219975242,-1.0128795843789977,2.138592866554994,1.1141517642993186,1.092147140589889,2.3310217559636537,-0.7158284860335539,-0.40809099047499087,-0.440164294581748,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.376,6.4926
-1.3238168769659346,0.5151340868352489,-0.9960101650076532,-0.422012529152225,-0.48226050750509214,-1.6686754124568839,0.07230182564769053,-0.6073952725542875,1.580646759161851,0.243015305341038,-0.6894741710862424,-0.5786774807994646,-1.0082061722908668,1.2600274806108094,1.0934312452862645,0.22982447205817472,1.4523713541968066,-0.5901072756590705,-0.457460696105814,-0.7306251500827733,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.228,3.1055
-0.07926289775579931,-0.70319569305526,1.3475431644221187,-0.7307959823793263,-0.07674182831788055,0.8333282021613263,-0.781443347689782,-0.32874550674273395,-0.7596758659365475,1.0907398289162729,1.4909662606405019,-0.17349675079502638,-1.0058694662468015,-0.18242175722501605,-0.8027043048380691,-0.6431433245761212,-0.5070920838601736,-0.3819304581070643,-0.4666874972093729,-0.8426739368514246,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.452,2.7305
-0.14328093155998245,-0.5729626861188079,1.3475431644221187,1.0855772718977401,0.6788830397328242,-1.1682746895332417,-0.15884089163267215,-0.15590466466615402,-0.5179524023113609,-0.3974876680269169,-0.08517058303879788,0.15821397493590547,-1.0253420166140133,-0.6674810249230785,-0.4091453248199789,-0.6171113223936158,-0.6041133249111411,0.5025091547922039,0.6746551598472923,1.0694556819634133,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3,1.6715
-0.24527576507851118,1.8552317282113402,-0.9960101650076532,-0.5037493255946931,-0.04021995969542993,-1.4511098807509524,-0.702321816382058,-0.8313611049818989,-0.36522712302090204,-0.293876892923277,-0.7212796230887395,-0.7485696570865517,-1.009763976320244,-0.4012745775042529,-0.6165309857129677,0.9330455840206929,-0.20909146254068836,-0.67600540861898,-0.37842935281776235,-0.7047523079742646,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.638,1.8736
1.141419950205319,-0.833428699991712,0.7616548320646758,-0.23129333745313313,-0.449516763222895,-0.9507091578273102,-0.43291455774841864,0.1519903286767098,-0.35094346380668623,0.15824285298351468,-0.6364650844154139,0.3873319709944926,-1.0167740944524402,-0.7845333596227728,-0.4628267523820298,-0.2237773769423498,-0.6253298868359549,0.1868637504949679,-0.4017649439649481,0.1345526474587625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.419,1.7755
-0.3526958556990896,-0.70319569305526,0.7616548320646758,0.7495482198564828,-0.83929325765905,1.3989985845967479,-0.9816840776441923,-0.44767609870339586,-0.8212054748593222,1.2508655722582613,-0.6099605410799998,-0.4086699669860453,0.8245502682710997,-0.8030935142506046,-0.9021203774861208,-0.14190227178474368,-0.629970374493875,0.5974404545964176,-0.3787374394984463,-0.30406978920120836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.057,1.9976
-1.358538522419051,-0.5631952105985739,-0.9960101650076532,-1.221216761034134,-0.33806209518541597,0.9638675211848853,0.7504863797138962,0.25823251504177686,2.2926322338396736,0.9306140855742837,-0.6788723537520768,0.08036114466178201,-1.0253420166140133,3.556664378637194,2.5658263961481844,0.3033557304620162,3.74923049006498,-0.7191117377770079,-0.6462656936190831,-1.1326316111265866,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.998,4.3251
-0.27131699916834845,-0.1822636653094518,0.7616548320646758,0.9039399464700333,-0.09374338784902152,0.9638675211848853,-0.954100424527738,-0.6872393858143727,-0.5794820112341356,1.9478835138645652,2.3461795255965345,-0.5454026044526725,0.7489967728463184,-0.3948121671693356,-0.8184522155110961,-0.6458231553467378,-0.5278901607197641,-0.03344035797948411,0.0996421790188604,-0.16703616823338296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.189,3.0139
1.9769095439209288,-0.06537954158398598,-0.9960101650076532,-0.9487607728925742,-0.0842980769983877,-1.2988140085568005,-0.8535134188023222,-0.686249071231302,0.3643382399205707,-0.19026611781963737,-0.7089108361988795,-0.6785021098398406,1.0309593021635437,-0.2569707770972285,-0.4527164768232225,0.45655815510747566,-0.06477369833939077,-0.6584216400019545,-0.5443442999220656,-0.8113023543398986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.712,3.6942
-0.1411108287191625,-0.12528672477475403,-0.9960101650076532,-0.6036498545799317,0.3357034121597958,-0.015177371491805779,-0.236303255835647,-0.49842972108577566,1.3004672899599303,-0.877864898052883,-0.6947750797533252,-0.5351375646091214,-1.0253420166140133,0.033627414318898693,0.559715876249099,-0.13848887893043454,0.22585261328805217,-0.5442903317358501,-0.341111366162615,-0.5566330811912197,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.773,2.8057
-0.29084792473572646,-0.1822636653094518,1.9334314967795616,-0.5945679883085463,-0.10129963652952849,0.8985978616731057,0.7129477239689472,-0.19239156758616963,-0.2905125979003898,-0.5199367658766728,2.9451822049768963,0.46714553921626073,-1.0167740944524402,0.2849044322221346,0.22076455404688475,-0.664514156852682,-0.45073329115673305,-0.5291357738771015,-0.42349374457749006,-0.22759295292187975,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.827,3.3865
-0.1313453659354735,-0.833428699991712,0.7616548320646758,0.06840824950258283,-0.07170432919754263,-0.2544994563683302,0.24734395519872368,0.6905357778829131,-0.7300098044916382,1.5899553816883552,0.678160265021132,0.5407885497792648,1.6906893086046766,0.20671066899400345,-0.36294936132925787,-0.6181314993254198,-0.3774948998426105,0.4512332620534607,-0.1828053701053563,0.4367065079553687,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.233,5.8645
-1.2966905914556877,-0.833428699991712,0.1757664997072328,-0.9669245054353448,-0.8323666963685855,-1.2553009022156143,1.335239086193917,1.5517380971858796,0.09844242993286534,-0.6329667023533708,-0.20355754327031483,1.7844730962175959,-1.0159951924377517,-0.5151587891330331,1.0056768179923647,-0.61386352550307,-0.5318693905694307,-0.46204323242133255,-0.6220390209954578,-0.8872062970104316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.363,3.6334
-0.14653608582121191,1.4583466395725027,-0.9960101650076532,2.774804398375412,4.968313540700658,-0.47206498807426156,0.5432978875083492,-0.6711777211701928,0.602765474496323,0.48791350104055037,-0.705376897087491,-0.6616628309953635,-1.0105428783349324,1.2421261834357782,0.8625712891664816,0.7105422614439393,1.4344683247733503,-0.24139562068371434,6.466381409819025,4.292073651768092,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.427,11.3572
-0.2832525647928571,1.4326256207025532,-0.9960101650076532,-0.7307959823793263,-0.47848238316483865,-0.6461174134390065,-1.0708643095244579,-0.8564593901966,0.26764885447049597,-0.472840959011382,-0.7106778057545737,-0.745916893980915,0.435878162941554,-0.465337951106361,-0.6519651422507124,0.3442819678354773,-0.2731610353403707,-0.6910686904646,-0.5311992682128859,-0.9631811797416959,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.105,2.4602
-1.3607086252598708,1.2822064976909515,-0.9960101650076532,-0.8125327788217943,-0.8342557585387121,1.3119723719143752,0.5990873814055385,-0.6451819633645837,-0.37072083810329265,0.08288956199904932,-0.7212796230887395,-0.699781883448101,0.8627164669908345,0.27593275626910413,0.08785518410061163,1.2544544044291297,0.46818140231267114,-0.6977830015047437,-0.6000605911749771,-0.8727667191503794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.759,2.7695
-1.3173065684434755,-0.07775167724294901,-0.9960101650076532,0.29545490628721605,0.20724718459117594,-0.4503084349036684,2.7575600867401056,0.2906653176373463,0.44564522313995153,-0.42574515214609115,-0.7071438666431853,-0.2831250695736255,-1.0253420166140133,1.6467067141864222,2.568215677319802,0.2773263215395363,1.839088005423598,-0.2832004380789921,0.021497177412160874,0.8481045898245211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.234,5.8949
-0.15738660002531074,2.32765196087332,-0.9960101650076532,1.0764954056263547,0.8539361341645709,0.5722495641142087,-0.5341237511381153,-0.8316086836276665,-0.02461678791268443,0.5161709851597247,-0.7159787144216566,-0.7421684243751239,-1.0175529964671286,0.02785189792413535,-0.37183379322684645,1.218770656202126,0.22007653801595828,-0.5347011418042145,0.7850702663410107,0.5394009808724399,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.508,3.7497
-0.25395617644179036,0.31945899391322957,-0.9960101650076532,-0.7671234474648676,-0.12270900779096516,0.46346679826124304,0.4777607868707587,-0.4836059496704343,0.2819325136847115,1.2226080881390866,-0.7106778057545737,-0.6064161558823189,1.559833770137014,1.418055141577235,0.5466963481161582,1.3569365946545637,1.6104143069694146,-0.6448045675098918,-0.4864240039534923,-0.517117175631034,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.986,5.7281
-0.14219588013957232,-0.833428699991712,0.1757664997072328,-0.40384879660945433,-0.9891588564891066,1.3772420314261549,-0.6873893124393159,-0.049476794316761226,-0.7080349441620758,-1.2169547074829767,0.08799243341924169,-0.22718636930258865,-0.8477523572650424,-0.7639685961491858,-0.7440302255017545,-0.6496717223741516,-0.6148140184047014,0.03465100141583573,-0.5802719466848959,-0.6104938611598977,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.364,2.3154
-0.1270051602538342,-0.028588717124438435,-0.9960101650076532,-0.830696511364565,-0.2908355409322469,0.5287364577730226,-0.6363699239682802,-0.6380021826373201,2.0607974573627903,-0.8590265753067667,-0.6824062928634653,-0.5720455730353725,1.2942281831282463,-0.02052506100384609,0.4226524047393924,-0.23633449389686884,0.17169489781208438,-0.6277119201450735,-0.5304029826381952,-0.8690774660629605,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.669,3.2015
-0.33424998155212177,-0.833428699991712,0.1757664997072328,-0.34935759898114244,-0.7158745292107684,0.18063160704353237,-0.9590779258419854,-0.2645607428274561,0.26215513938810536,-1.518367871420838,0.34066907988352413,-0.024480666774037558,1.6198092252680263,-0.7490531848772727,-0.5679201477411759,-0.6611854893644568,-0.60984173354264,0.08271818533556163,-0.5021000862393675,-0.7639303413874444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.75,2.3002
-0.25721133070302016,-0.963661706928164,-0.4101218326502102,-1.0123338367922716,-0.48729800662543027,1.6383206694732722,-0.5001108254907581,0.6197901798547909,0.47641002760133894,0.469075178294434,0.28765999321269553,0.49269280129880627,1.3098062234220156,-0.3199267094488844,-0.11812607887238136,-0.6199257048100889,-0.38202323069913063,-0.3699161155306515,-0.6000084534290153,-0.9814136600296516,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.829,3.7489
-0.3016984389398253,-0.41017142744824286,0.7616548320646758,-0.6490591859368584,-0.7920667034058811,0.33292747923768434,-0.3487118271824004,-0.38556480594642256,-0.28062391075208654,1.5711170589422387,-0.5975917541901398,-0.15781084721386976,-1.0113217803496208,-0.7783092594303579,-0.3803615158784793,-0.1406783316088524,-0.6237737112165316,-0.485755160073062,-0.5688711595678957,-0.6789106344505238,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.344,1.2558
-0.23768040513564212,-0.963661706928164,0.1757664997072328,1.575998050552548,-0.7127260922605572,1.116163393379037,-0.35358563055260095,0.7937451258373257,0.3159935471955332,-0.7271583160839523,-0.5975917541901398,1.1978664372928667,-0.8547624753972386,-0.7661694604064136,-0.07731529106425075,-0.46763844589197884,-0.615547710813859,3.0548564689829694,-0.1602881835766027,1.1130235508009045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.458,3.3595
-0.1074742346864562,-0.833428699991712,0.7616548320646758,2.774804398375412,1.2745673107127962,-0.385038775391889,0.08059766117143628,0.5585144650272836,0.14349089360846823,-0.5481942499958473,-0.033928465923663685,1.3242763661527768,0.3509778433405109,-0.47203867158378066,0.14820875948817733,-0.6256741463999116,-0.5471986550607624,2.8385700633998505,2.2958357123765007,3.291460782052272,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.724,4.7437
-0.12809021167424403,-0.8985452034599379,1.3475431644221187,-0.07690161083958236,-0.6957245327294163,0.8550847553319195,0.4796273498636012,1.237932163675312,-1.3573920669006456,2.0514942889682053,-0.4332635855105715,0.26305578637172516,0.26062520963664854,-0.6268421365045859,-0.770891621551574,-0.38844699964808616,-0.5959847607296846,0.5409564930130685,-0.4472100992633671,0.43156243635103,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.647,4.1577
-0.20078865684170605,2.1674653623414843,-0.9960101650076532,-0.7671234474648676,0.06115971010137292,-0.08044703100358513,0.2211083753548781,-0.7574588792202385,0.46981756950247033,0.290111112206329,-0.7071438666431853,-0.702780659132734,0.794951991712938,0.7443103139920006,0.48281604662762856,0.6660396968440427,0.9366042833592763,-0.7110966983212903,-0.4587436006428157,-0.5782767043855244,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.227,4.8927
-1.4334070704273327,0.7134138398959969,-0.9960101650076532,-0.7126322498365556,-0.6881682840489092,-1.6034057529451045,2.6959635079762942,-0.22299847766920236,0.4379540220246049,-0.9061223821720573,-0.7089108361988795,-0.49004059181329584,0.4101743964568344,0.9337528590377094,2.504991538775982,0.049343429241117266,1.1260651601240264,-0.6598494986961665,-0.5615307969091399,-0.5215145665859751,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.557,3.6253
-0.16281185712736015,-0.5540789001130224,-0.9960101650076532,0.05932638323119748,0.08445814353293643,-0.10220358417417828,-0.6446657594920259,-0.4024620485200685,0.8005392174623847,0.2053386598488053,-0.7018429579761024,-0.5285633256081954,1.1571414285430757,0.16343635076430824,-0.10641999458933478,0.46478917310437445,0.3556741109084151,-0.06110721567749394,-0.12685682889315997,-0.28722287136125596,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.876,4.2697
-0.3700566784256477,-0.833428699991712,0.7616548320646758,1.6395711144522453,0.5069783822512888,-0.7331436261213791,-0.6096158544042006,0.012077446487234793,0.11162734613060286,-0.472840959011382,0.5155990658972579,0.538193455436794,0.2590674056072714,-0.41419939817408735,-0.3643549570640487,-0.6454613931604996,-0.5327374374802653,1.8371703984055594,0.845576910495633,0.6337437787046803,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.888,3.8404
1.194587469805403,-0.5729626861188079,1.3475431644221187,-0.5128311918660784,0.47990182447947183,-0.8201698388037516,-0.794198194807541,-0.4577339811877089,-0.5135574302454482,0.9211949242012257,1.9221068322299064,-0.19898634411440608,-1.009763976320244,-0.12894215759874858,-0.719723528846744,-0.6494710900273009,-0.4963951289266599,-0.3434761021223301,-0.26688301522984065,-0.4577540555616882,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.461,3.2142
-0.1454510344008021,1.2740669347574232,-0.9960101650076532,0.9039399464700333,-0.14852619078269755,-0.1674732436859577,0.3841215433964798,-0.6708063532015413,-0.5278410894596638,-1.471272064555547,-0.7230465926444338,-0.7137953928974432,1.5668438882692104,-0.5463774178008439,-0.1500121882058108,-0.025035570204111415,-0.35420834395196005,-0.4607610457721894,0.06610338898010228,1.5808259557465703,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.688,2.7762
-1.3748142937251993,-0.833428699991712,0.7616548320646758,0.12289944713089486,-0.5634901808205429,1.3772420314261549,0.8604062004035259,1.1758518182490594,0.48080499966725154,1.7500811250303436,0.4095808925556011,2.6731487366059237,1.2763134367904114,1.458497774584255,1.0285011389842236,-0.6022211381524711,-0.06451784063619737,0.4993004459731866,-0.3584653359094456,-0.1825928815673747,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.675,5.6007
